ETA,SIGMA,N,mse,esp_neuronal
0.25,1.0,3000,0.020725402102893257,35.21003150834373
0.25,1.0,4000,0.020771216705440035,35.15010647375558
0.25,1.0,5000,0.018464155802747885,35.15561286973441
0.25,1.0,6000,0.01860359579657006,35.88113786836739
0.25,1.0,7000,0.01758829332268612,36.08954407587511
0.25,1.0,8000,0.01783207085939691,36.32355400404413
0.25,1.0,9000,0.019551779526725117,35.79972522047897
0.25,1.0,10000,0.018509959548385538,35.127814268435706
0.25,1.0,11000,0.018638539699307927,35.82721732859148
0.25,1.0,12000,0.019141046905674954,35.794037427373006
0.25,1.0,13000,0.018511002300436744,35.56033824169621
0.25,1.0,14000,0.0186899208533049,36.53599081617042
0.25,1.0,15000,0.01797222873121104,36.37227354945937
0.25,1.0,16000,0.01973048229468664,35.02915051702033
0.25,1.0,17000,0.016875577068563078,35.817470971771066
0.25,1.0,18000,0.014864984081206348,31.97955106207672
0.25,1.0,19000,0.01525496701108524,31.76192143767065
0.25,1.0,20000,0.013886149177387602,31.96726014863529
0.25,1.0,21000,0.014040476938472893,32.13473322137053
0.25,1.0,22000,0.015707106330564005,31.808914985036328
0.25,1.0,23000,0.013434429062598653,32.26844940740909
0.25,1.0,24000,0.01626159943840081,32.356225041949216
0.25,1.0,25000,0.014985461500745097,32.47787739344146
0.25,1.0,26000,0.01415434233799527,32.48582609630912
0.25,1.0,27000,0.013662369721893821,32.427925293825176
0.25,1.0,28000,0.013427840896317851,32.72404325519125
0.25,1.0,29000,0.014484407249807228,32.51869534487592
0.25,1.0,30000,0.013938129748275433,32.17264129462503
0.25,1.0,31000,0.013754942218924896,32.40189438052041
0.25,1.0,32000,0.014261131095543632,32.34285114045299
0.25,1.0,33000,0.013950363208785009,32.511660898771005
0.25,1.0,34000,0.01410840791986256,32.815327720048685
0.25,1.0,35000,0.013431520291542357,32.2000612875479
0.25,1.0,36000,0.014009322831788795,31.718618807286063
0.25,1.0,37000,0.014981345560430823,32.65485238076019
0.25,1.0,38000,0.012658495101347728,32.43268212450959
0.25,1.0,39000,0.012794039826916752,32.16167030749883
0.25,1.0,40000,0.014836745847396214,32.82838156586942
0.25,1.0,41000,0.014624034507775965,32.17756553258367
0.25,1.0,42000,0.013726078447456633,32.1058184623487
0.25,1.0,43000,0.0138198412216768,32.660576702995584
0.25,1.0,44000,0.014323131266685057,32.871111115161966
0.25,1.0,45000,0.01289265656122669,32.70164709164335
0.25,1.0,46000,0.01526536606777197,33.00714359726548
0.25,1.0,47000,0.013521685462461984,32.22259561735666
0.25,1.0,48000,0.01385317260468022,32.80298687260777
0.25,1.0,49000,0.015304242134430022,32.034337743354534
0.25,2.0,1000,0.04613556300115906,27.132499946049457
0.25,2.0,2000,0.04986123913568899,27.627314248799554
0.25,2.0,3000,0.045675706429308606,26.031154589756067
0.25,2.0,4000,0.059842870570994515,28.051569403234385
0.25,2.0,5000,0.04906338435544,26.74047878888299
0.25,2.0,6000,0.05598647524409595,27.555196171685253
0.25,2.0,7000,0.047647375578289394,26.7978703090936
0.25,2.0,8000,0.057189490882459545,27.210467639936084
0.25,2.0,9000,0.05674330081783607,26.597788437874563
0.25,2.0,10000,0.04362025054451854,26.715908608133585
0.25,2.0,11000,0.04767833803636463,27.340562253418067
0.25,2.0,12000,0.05135359000014983,27.588613781961364
0.25,2.0,13000,0.05794245993107171,27.354965038390652
0.25,2.0,14000,0.05341997896929064,26.606114339535885
0.25,2.0,15000,0.04972833503660026,26.826871301441148
0.25,2.0,16000,0.04311187726345217,27.861113858096733
0.25,2.0,17000,0.052399663951296895,27.079953166137248
0.25,2.0,18000,0.08436077476511274,27.341862097354497
0.25,2.0,19000,0.054171709135258164,26.894339164365572
