ETA,SIGMA,N,mse,esp_neuronal
0.5,3.0,4000,0.07883102002137186,18.72051057303947
0.5,3.0,5000,0.07654446090710358,16.95412650006912
0.5,3.0,6000,0.056646083635195056,19.260329682057016
0.5,3.0,7000,0.03860519086626064,17.42673965118306
0.5,3.0,8000,0.06405415945943851,16.165408191263023
0.5,3.0,9000,0.04307436827925792,16.511010250827617
0.5,3.0,10000,0.06069732378210624,20.038421263485876
0.5,3.0,11000,0.0660889248643024,19.89863265127119
0.5,3.0,12000,0.07351471131000113,18.146994599743184
0.5,3.0,13000,0.06537885319672945,20.804407451436443
0.5,3.0,14000,0.07173952641607367,17.496957320690804
0.5,3.0,15000,0.05575980868430843,18.887464310373748
0.5,3.0,16000,0.06416796794423886,17.78367645659719
0.5,3.0,17000,0.05031150809743337,17.027744494332197
0.5,3.0,18000,0.06093410854168184,17.83841455512831
0.5,3.0,19000,0.053647268206993566,16.501544290766134
0.5,3.0,20000,0.05580386564763477,19.253916477421456
0.5,3.0,21000,0.06068423786141204,16.970818503119947
0.5,3.0,22000,0.06482347349556929,15.790690247205815
0.5,3.0,23000,0.06928933146242078,16.828291578044116
0.5,3.0,24000,0.07236520208217384,17.29177572882617
0.5,3.0,25000,0.05439683973315597,18.101891391630218
0.5,3.0,26000,0.05159663771350184,16.34446620299077
0.5,3.0,27000,0.0673906440650213,18.600031134761107
0.5,3.0,28000,0.08479819578033018,17.912150924670875
0.5,3.0,29000,0.07979908532723891,17.18043613602958
0.5,3.0,30000,0.04468023021633684,17.170237425520888
0.5,3.0,31000,0.04319454696849021,17.675669652013703
0.5,3.0,32000,0.0588668130932743,17.502198489276896
0.5,3.0,33000,0.06609312812989235,18.17904536459022
0.5,3.0,34000,0.06353706461355213,17.00728593700277
0.5,3.0,35000,0.07481726296607755,13.781441341599264
0.5,3.0,36000,0.07719058156040984,16.443213696877834
0.5,3.0,37000,0.051057188671273845,18.973057803275093
0.5,3.0,38000,0.07417645676353257,19.76646058172441
0.5,3.0,39000,0.06323130571286939,17.877504719911393
0.5,3.0,40000,0.054447513265772046,16.530198637003917
0.5,3.0,41000,0.07744886798927476,17.300836467812395
0.5,3.0,42000,0.05634109489471939,15.685256304439582
0.5,3.0,43000,0.0658753544482983,18.82519087742774
0.5,3.0,44000,0.06749953818418508,20.196758257889037
0.5,3.0,45000,0.05117746964359276,17.89050981288211
0.5,3.0,46000,0.05309783095413501,18.718925190050765
0.5,3.0,47000,0.0840431294079303,18.01252310313083
0.5,3.0,48000,0.05217116459325057,18.42115118799973
0.5,3.0,49000,0.0712367066653936,17.553516776386626
0.5,4.0,1000,0.10113212169954616,11.20723076358872
0.5,4.0,2000,0.1014800193462014,14.003725719363617
0.5,4.0,3000,0.10070941151767512,14.567028749706184
0.5,4.0,4000,0.10618846108353512,13.869305070824343
0.5,4.0,5000,0.0881669716376913,12.768770373169863
0.5,4.0,6000,0.10506433281171333,13.742874189307994
0.5,4.0,7000,0.11086252848176924,11.307424676262675
0.5,4.0,8000,0.11430294357821552,13.572073754417943
0.5,4.0,9000,0.11129808676323265,15.622406087913202
0.5,4.0,10000,0.10790500948075514,14.544828472468113
0.5,4.0,11000,0.1237835380842925,13.232633247982012
0.5,4.0,12000,0.1252451084206925,13.097668804006817
0.5,4.0,13000,0.11081581512021157,12.398294514810258
0.5,4.0,14000,0.10011946023535546,13.760261681205934
0.5,4.0,15000,0.13009514427549426,12.783789145763155
0.5,4.0,16000,0.1039082530624107,14.167894424339524
0.5,4.0,17000,0.10802356577456308,13.564524725483166
0.5,4.0,18000,0.10334499559587812,12.016849553561759
0.5,4.0,19000,0.12704002464460654,10.131990944677314
0.5,4.0,20000,0.1046480308623116,14.03233742718196
0.5,4.0,21000,0.08401599487674052,13.78987158919072
0.5,4.0,22000,0.08234354679816507,15.282162668774841
0.5,4.0,23000,0.1229756249047499,13.403990427943993
0.5,4.0,24000,0.14547013361713126,12.982584178343188
0.5,4.0,25000,0.10385789456923154,12.637534887618717
0.5,4.0,26000,0.1032605978909259,13.852962318464275
0.5,4.0,27000,0.11811921292682377,15.57554446255636
0.5,4.0,28000,0.11135091533042693,12.964735926089768
0.5,4.0,29000,0.09054435936870246,12.616207557818585
0.5,4.0,30000,0.10705393030923809,12.955599206920224
0.5,4.0,31000,0.11036206985170627,13.253000951920566
0.5,4.0,32000,0.10757847664299199,14.844739264201333
0.5,4.0,33000,0.12049656272629411,15.929616112165899
0.5,4.0,34000,0.10055446288536414,14.679663532260768
0.5,4.0,35000,0.10724052189242395,15.00990800889038
0.5,4.0,36000,0.1099598185843187,14.297204272894435
0.5,4.0,37000,0.09072766537053405,13.888107256898873
0.5,4.0,38000,0.10231332601549888,10.536824429677536
0.5,4.0,39000,0.14223180104961214,10.891131008789502
0.5,4.0,40000,0.08878286928173364,14.302457807698877
0.5,4.0,41000,0.09240091114624477,13.002177108628757
0.5,4.0,42000,0.11504397007219445,13.026729646456772
0.5,4.0,43000,0.08431797165502437,13.980576434397417
0.5,4.0,44000,0.09440752432365421,12.235940968655752
0.5,4.0,45000,0.12061148849929301,14.767286814615648
0.5,4.0,46000,0.08589305801915303,15.155616476627896
0.5,4.0,47000,0.13432554567665278,14.715547744315845
0.5,4.0,48000,0.1021218933318266,13.801008975643327
0.5,4.0,49000,0.09963867262057076,13.853004501722243
0.5,0.1,1000,0.007100368706237895,43.19385686256152
0.5,0.1,2000,0.006663634809052341,97.07837306416528
0.5,0.1,3000,0.006713457420286877,126.36696247793627
0.5,0.1,4000,0.006535355510473547,144.9232372278221
0.5,0.1,5000,0.006554397201078978,159.18332924549495
0.5,0.1,6000,0.006583578491455432,161.18258628423823
0.5,0.1,7000,0.006628278345587155,168.90920679756738
0.5,0.1,8000,0.006605778747847902,180.68466034208802
0.5,0.1,9000,0.0066699058994473285,179.63870051243333
0.5,0.1,10000,0.006653580004399936,182.39697327343112
0.5,0.1,11000,0.006759747709965772,183.89645557850233
0.5,0.1,12000,0.00656652823269452,178.11496044929697
0.5,0.1,13000,0.0067512547678184685,186.58801939245205
0.5,0.1,14000,0.006581903387549066,186.00764307845978
0.5,0.1,15000,0.006501171696135813,178.23831826584006
0.5,0.1,16000,0.006418213892445689,180.5395061352085
0.5,0.1,17000,0.006571069594433979,177.05482847139956
0.5,0.1,18000,0.006454655679051957,184.6722541346049
0.5,0.1,19000,0.006538749249877994,179.5064737428796
0.5,0.1,20000,0.006629772117981236,185.4230479777143
0.5,0.1,21000,0.006667973226574587,181.90507976490917
0.5,0.1,22000,0.006567732876431874,186.4780243400518
0.5,0.1,23000,0.006720006110477756,177.53239830199823
0.5,0.1,24000,0.006574512215132791,182.75267372198962
0.5,0.1,25000,0.006552874348155072,180.51602757130095
0.5,0.1,26000,0.0065789312178271995,178.40670249372596
0.5,0.1,27000,0.00652390090385442,180.13774294654195
0.5,0.1,28000,0.006750252085782305,186.7971700859454
0.5,0.1,29000,0.006598984173952042,189.24794617444513
0.5,0.1,30000,0.0067132867551010405,181.02845313518742
0.5,0.1,31000,0.006766357767229294,182.5775027629312
0.5,0.1,32000,0.006487059848870642,189.79375219674705
0.5,0.1,33000,0.006549023326546587,188.27156911684477
0.5,0.1,34000,0.006480588051968217,180.99371688158237
0.5,0.1,35000,0.006579601131894976,195.76021483582045
0.5,0.1,36000,0.006509052264311866,189.9562771048691
0.5,0.1,37000,0.00654134484472373,184.24196552196264
0.5,0.1,38000,0.006447833214335974,181.81578919150405
0.5,0.1,39000,0.006669317793192397,182.59563613826265
0.5,0.1,40000,0.006529905932698054,180.16825772470085
0.5,0.1,41000,0.00630047205295226,186.80139415028532
0.5,0.1,42000,0.006730830045119151,188.65833926051877
0.5,0.1,43000,0.006431792044040301,180.69006638272182
0.5,0.1,44000,0.0065266128408114155,183.44339476559205
0.5,0.1,45000,0.006485431067038162,179.90368909859646
0.5,0.1,46000,0.006637202787154568,192.32673471912335
0.5,0.1,47000,0.0066553715759171935,189.92486038122232
0.5,0.1,48000,0.006497460211643349,184.91357788971396
0.5,0.1,49000,0.006673861192334066,188.42808691547728
0.5,0.2,1000,0.006729343214353275,192.1708838311699
0.5,0.2,2000,0.006831472672237897,189.19532303392705
0.5,0.2,3000,0.006583794237448987,190.3922178862663
0.5,0.2,4000,0.006618858676647787,192.09068488561147
0.5,0.2,5000,0.006539295768257577,190.46344274514786
0.5,0.2,6000,0.006597693587861424,184.82887691494435
0.5,0.2,7000,0.006621167354456598,185.54239947190214
0.5,0.2,8000,0.006710051723333204,175.89553112352777
0.5,0.2,9000,0.006587127408382395,179.57074395711953
0.5,0.2,10000,0.006683558668815063,198.17533991852008
0.5,0.2,11000,0.006661000813818108,184.16651138204833
0.5,0.2,12000,0.0066091882457836836,175.7708402444601
0.5,0.2,13000,0.006547804892875385,184.37055887363374
0.5,0.2,14000,0.006734864243196442,189.17426587487492
0.5,0.2,15000,0.006552158541699694,187.15673030028972
0.5,0.2,16000,0.006636141345085956,188.45609356902935
0.5,0.2,17000,0.006637948855503586,190.49436012843842
0.5,0.2,18000,0.006644108856208254,187.1620107128989
0.5,0.2,19000,0.006527691792928969,183.79941053515745
0.5,0.2,20000,0.006596912292897178,193.32213069771737
0.5,0.2,21000,0.0068270600419782675,191.66757442188208
0.5,0.2,22000,0.006644886659498969,194.73076094387432
0.5,0.2,23000,0.006682639055574311,180.15408346196838
0.5,0.2,24000,0.006640261464449129,175.29288973479598
0.5,0.2,25000,0.006612917292883064,175.19856818314202
0.5,0.2,26000,0.006831715376630495,174.95091768338534
0.5,0.2,27000,0.006542121048100708,174.52470850379956
0.5,0.2,28000,0.006635187577147053,179.2306874253982
0.5,0.2,29000,0.006684122138554633,180.64904016176817
0.5,0.2,30000,0.006456112159430229,186.82046228204143
0.5,0.2,31000,0.006519809746518403,185.16655981775597
0.5,0.2,32000,0.006526428950834719,179.7791842662973
0.5,0.2,33000,0.0066356561847686095,182.11228803427127
0.5,0.2,34000,0.00650075077034918,185.5526677546472
0.5,0.2,35000,0.006756246283586622,180.77017417030115
0.5,0.2,36000,0.0063967010939482045,182.9019360226028
0.5,0.2,37000,0.0065465758232384035,182.2590284181895
0.5,0.2,38000,0.006668652323144717,180.48057357893288
0.5,0.2,39000,0.006538500676309612,185.2145244512526
0.5,0.2,40000,0.0066419448629042215,181.85221543357858
0.5,0.2,41000,0.0066884078041901125,181.56852473522784
0.5,0.2,42000,0.006512925047576201,178.86462809416471
0.5,0.2,43000,0.006705161697219656,176.8267469843541
0.5,0.2,44000,0.006505229874963826,182.56802973676653
0.5,0.2,45000,0.006347441501351724,179.1857576943635
0.5,0.2,46000,0.0066618429300438755,183.06213161794895
0.5,0.2,47000,0.006520758559363413,178.01361065540016
0.5,0.2,48000,0.0066854354208139245,179.8351606122761
0.5,0.2,49000,0.006470995240518219,182.89946623167003
0.5,0.3,1000,0.007251500285613575,149.19988479211844
0.5,0.3,2000,0.007325255201084215,139.34220047692614
0.5,0.3,3000,0.00683267078718471,119.6495068761622
0.5,0.3,4000,0.006627278623532956,103.46601787703527
0.5,0.3,5000,0.006763484541741433,101.45810917762627
0.5,0.3,6000,0.006732458098974237,95.81572432210152
0.5,0.3,7000,0.006570654732602243,95.59687594474987
0.5,0.3,8000,0.00668814426510038,88.38620961350578
0.5,0.3,9000,0.006658183381578708,85.97580178473727
0.5,0.3,10000,0.0064218437354864755,84.48230284021777
0.5,0.3,11000,0.006539086742166205,83.96314374673564
0.5,0.3,12000,0.006611413090481534,84.09399516565891
0.5,0.3,13000,0.006675424056478493,83.78152109340134
0.5,0.3,14000,0.006574819415140807,83.75062045265503
0.5,0.3,15000,0.006575832169984739,81.0482123745407
0.5,0.3,16000,0.006468185174675553,80.74954564922575
0.5,0.3,17000,0.006727246650646478,82.62827707559211
0.5,0.3,18000,0.006435021754519274,83.04131067440305
0.5,0.3,19000,0.006565006937779363,82.98409967060313
0.5,0.3,20000,0.006715383757578818,82.4650570365878
0.5,0.3,21000,0.006623620882508671,80.99920777818015
0.5,0.3,22000,0.006531712549352769,81.59622946704577
0.5,0.3,23000,0.006535459166127451,82.79803459229804
0.5,0.3,24000,0.006582289784293081,86.6186585737522
0.5,0.3,25000,0.0065525032168955956,82.69799302597616
0.5,0.3,26000,0.006562858624611358,82.81585827493873
0.5,0.3,27000,0.006655945124326108,78.87798630927813
0.5,0.3,28000,0.006617984506433102,83.12872029277959
0.5,0.3,29000,0.0065558239284501905,82.61340210007027
0.5,0.3,30000,0.006769526393957633,85.50880879635415
0.5,0.3,31000,0.006712302170239121,84.12344119453789
0.5,0.3,32000,0.006523592789014818,83.49996529303475
0.5,0.3,33000,0.006329547448545396,81.1858021904818
0.5,0.3,34000,0.006417396349886554,80.810230980548
0.5,0.3,35000,0.006746491730471147,79.81587230821535
0.5,0.3,36000,0.006667283314541319,85.54784835483775
0.5,0.3,37000,0.006740852974414048,84.78092997031855
0.5,0.3,38000,0.006588475849236108,77.61865245836819
0.5,0.3,39000,0.00673694897666261,79.65890153710981
0.5,0.3,40000,0.006602584449743218,77.87565168057606
0.5,0.3,41000,0.006538572340404934,77.66787162472762
0.5,0.3,42000,0.006508625308110904,79.95164309176292
0.5,0.3,43000,0.006690846888890071,78.97599633898633
0.5,0.3,44000,0.00638411289256068,81.10770774679538
0.5,0.3,45000,0.0066689393051187805,79.67227374598073
0.5,0.3,46000,0.006500629906260073,78.51339325485043
0.5,0.3,47000,0.006550742426390528,74.3680834241816
0.5,0.3,48000,0.006728655700609975,79.8637634280241
0.5,0.3,49000,0.006592781640608208,81.40678445032049
0.5,0.4,1000,0.0072767383441316265,47.41770479606712
0.5,0.4,2000,0.006911787565301254,43.28691995857151
0.5,0.4,3000,0.00687180115682402,41.65206537145846
0.5,0.4,4000,0.006748544102069015,38.90635326302915
0.5,0.4,5000,0.006415942493954858,38.23552150536596
0.5,0.4,6000,0.006561007149307061,38.46188736182891
0.5,0.4,7000,0.006612459593906434,37.91196201506032
0.5,0.4,8000,0.006583063794654444,39.002215645997
0.5,0.4,9000,0.006515281745060618,38.26600907392162
0.5,0.4,10000,0.006701595624449189,38.12839475389062
0.5,0.4,11000,0.006513482057555614,38.332355899683996
0.5,0.4,12000,0.006495356936838308,38.388523781664006
0.5,0.4,13000,0.006486104407972636,37.46097111549382
0.5,0.4,14000,0.006683731093229887,38.11814366471418
0.5,0.4,15000,0.006522142154752261,37.31375003120073
0.5,0.4,16000,0.0065632066755234725,38.94020460441455
0.5,0.4,17000,0.006585897137042921,38.14601355132709
0.5,0.4,18000,0.006461047881080286,38.13749184950282
0.5,0.4,19000,0.0065076991317058195,37.78078931753169
0.5,0.4,20000,0.006559390386584474,38.776301552211976
0.5,0.4,21000,0.006467881775647899,38.31759450412217
0.5,0.4,22000,0.006549751871736391,37.415102339758064
0.5,0.4,23000,0.006451921636201484,38.30735227726762
0.5,0.4,24000,0.006584478024822369,38.12660094267662
0.5,0.4,25000,0.0065689069478355455,37.81333940341772
0.5,0.4,26000,0.0066657690039127245,37.71271672274711
0.5,0.4,27000,0.006490856090619024,38.29297892438002
0.5,0.4,28000,0.00640681637405914,38.24942315358784
0.5,0.4,29000,0.006558842851130647,38.81055481162194
0.5,0.4,30000,0.00657953767006465,37.88067007377117
0.5,0.4,31000,0.00627151752536082,37.970149598145895
0.5,0.4,32000,0.006464280910316862,38.039920089621354
0.5,0.4,33000,0.006291274243581237,38.47942835008769
0.5,0.4,34000,0.006486555225119129,38.17246826715902
0.5,0.4,35000,0.006403394576841372,37.528719524860165
0.5,0.4,36000,0.006592093412247738,38.6071952368831
0.5,0.4,37000,0.006640885756725633,38.38508160354162
0.5,0.4,38000,0.006506124469514496,37.47505045477033
0.5,0.4,39000,0.006400216975044335,38.53075736531931
0.5,0.4,40000,0.006564874126116202,38.550848684326986
0.5,0.4,41000,0.0066093169497494116,38.14805287956369
0.5,0.4,42000,0.006570938677779225,38.015122648143674
0.5,0.4,43000,0.006494405076900166,38.5437879306608
0.5,0.4,44000,0.006497750358231002,37.75202763381983
0.5,0.4,45000,0.006514550792928198,38.376544012240494
0.5,0.4,46000,0.006461057847119547,37.45944568158364
0.5,0.4,47000,0.006668341998528104,38.62001052094446
0.5,0.4,48000,0.00668667698523265,38.38346141387357
0.5,0.4,49000,0.006514868735691914,38.07366798627318
1.0,1.0,1000,0.01476353053687555,32.096632165837846
1.0,1.0,2000,0.013659821312708023,31.707879102076543
1.0,1.0,3000,0.013337363259960154,31.876734216615194
1.0,1.0,4000,0.01312960510790619,30.73338665966613
1.0,1.0,5000,0.013453501662019925,31.58888826895873
1.0,1.0,6000,0.014288101694805405,32.13884880274548
1.0,1.0,7000,0.01579190720132813,30.945916813641958
1.0,1.0,8000,0.013274520540152787,31.798463217102682
1.0,1.0,9000,0.012976683233860727,31.964326085486018
1.0,1.0,10000,0.013604907111894965,32.139914271471426
1.0,1.0,11000,0.014617555189350515,32.42279598469325
1.0,1.0,12000,0.013817037956382219,31.588992591220645
1.0,1.0,13000,0.015536802135251616,31.798242057062367
1.0,1.0,14000,0.013226416367272299,32.156841545286625
1.0,1.0,15000,0.013180813127800329,32.03761586641247
1.0,1.0,16000,0.014334476687711076,32.472942025683714
1.0,1.0,17000,0.013118008262216102,32.15070399248748
1.0,1.0,18000,0.01228086246525811,32.460255653031126
1.0,1.0,19000,0.0134678276237359,31.1589512045693
1.0,1.0,20000,0.014821515941169401,31.262724200293853
1.0,1.0,21000,0.014076731324618095,31.33440251546498
1.0,1.0,22000,0.01318581221880684,33.14721276634031
1.0,1.0,23000,0.014882170410523393,31.694716264786063
1.0,1.0,24000,0.012997999524695209,32.26580613982235
1.0,1.0,25000,0.013527257615438657,31.717398520151736
1.0,1.0,26000,0.014273104435960754,31.233802477188643
1.0,1.0,27000,0.012533875989699135,30.303988359144356
1.0,1.0,28000,0.013079911490327556,31.603186281769606
1.0,1.0,29000,0.014486002815552804,32.81361611777011
1.0,1.0,30000,0.012588784759250921,32.402523113370755
1.0,1.0,31000,0.012238132644391189,32.66170064059707
1.0,1.0,32000,0.015733627462471703,31.354471220491114
1.0,1.0,33000,0.013223443173456022,31.42162342988314
1.0,1.0,34000,0.014157610259026378,30.78401947665171
1.0,1.0,35000,0.014691218046002668,32.70363145276959
1.0,1.0,36000,0.014704731749909543,31.311836697327735
1.0,1.0,37000,0.014345674680883444,32.0602993841484
1.0,1.0,38000,0.012924911189133116,32.52693234626077
1.0,1.0,39000,0.01452286855072549,30.650863228943635
1.0,1.0,40000,0.014035357834687118,32.07600571054177
1.0,1.0,41000,0.013764559629072215,32.071898748644394
1.0,1.0,42000,0.014396570856923351,31.007647079813434
1.0,1.0,43000,0.013309149142424773,30.641563067315637
1.0,1.0,44000,0.012714407116667431,31.33466660431437
1.0,1.0,45000,0.015199971945356137,32.404365345781386
1.0,1.0,46000,0.013529726748070438,32.09687421205665
1.0,1.0,47000,0.015178321761577502,31.62231149167828
1.0,1.0,48000,0.015840915277748623,30.280263025708635
1.0,1.0,49000,0.013313739066155376,31.942067678971224
1.0,2.0,1000,0.027423250971192737,26.48359387565543
1.0,2.0,2000,0.023542147104493132,18.635974196214008
1.0,2.0,3000,0.035382648265034254,23.421786920106044
1.0,2.0,4000,0.041363881159298524,22.74128628708796
1.0,2.0,5000,0.03024885870983997,23.615042277683255
1.0,2.0,6000,0.04640974456484467,22.172752221434568
1.0,2.0,7000,0.029686859722190498,22.175429501560043
1.0,2.0,8000,0.03409300821638651,24.293134583446534
1.0,2.0,9000,0.029613465366733836,21.7558860497662
1.0,2.0,10000,0.039454883173879504,21.892317682185215
1.0,2.0,11000,0.031579810588677336,23.33406889989781
1.0,2.0,12000,0.024130064509592673,24.724392305621297
1.0,2.0,13000,0.04112887921065924,21.097049202677802
1.0,2.0,14000,0.04700714113142136,24.332140649879555
1.0,2.0,15000,0.04696538337403743,22.886745759470113
1.0,2.0,16000,0.028716078258275792,22.5630996971505
1.0,2.0,17000,0.024427061312957084,24.936390496300962
1.0,2.0,18000,0.036508913112102824,22.001062507359798
1.0,2.0,19000,0.037978088349306195,21.694569715795524
1.0,2.0,20000,0.028159542212952554,21.641571184029228
1.0,2.0,21000,0.035942974298713064,24.583273371117404
1.0,2.0,22000,0.03160795412081279,24.91473279091258
1.0,2.0,23000,0.039232624152987575,25.168961260609883
1.0,2.0,24000,0.03257948702391859,18.016253715521355
1.0,2.0,25000,0.03325501772438885,25.593452298884507
1.0,2.0,26000,0.039388240417953725,21.771378508483274
1.0,2.0,27000,0.043568087845938235,20.16134055668556
1.0,2.0,28000,0.029639247343243805,24.991691553741095
1.0,2.0,29000,0.024748632617826952,22.151458016506794
1.0,2.0,30000,0.021380325589678596,23.59499930053368
1.0,2.0,31000,0.03633249151616199,21.940350789357293
1.0,2.0,32000,0.032118999110370694,21.85779683123947
1.0,2.0,33000,0.04232253522647524,23.382340260369716
1.0,2.0,34000,0.032720744559614066,23.30342841884217
1.0,2.0,35000,0.035796395438186406,25.148045350709793
1.0,2.0,36000,0.019405927403061966,26.02909883420592
1.0,2.0,37000,0.02801055598959118,26.073879102782257
1.0,2.0,38000,0.032302596420111566,21.074981740466896
1.0,2.0,39000,0.031089228239265864,21.557630123729616
1.0,2.0,40000,0.04047191897375982,23.245710093678245
1.0,2.0,41000,0.018704868076668144,23.557177856158717
1.0,2.0,42000,0.03661924532484615,24.950194886705788
1.0,2.0,43000,0.028623881858232943,22.843446798338075
1.0,2.0,44000,0.04654601905327901,23.094188938763196
1.0,2.0,45000,0.03515683842769924,24.002110666177515
1.0,2.0,46000,0.03638805383697223,23.3927431336114
1.0,2.0,47000,0.029807692257820442,23.09230588433663
1.0,2.0,48000,0.029099570894752725,24.411341535763537
1.0,2.0,49000,0.02987539766927773,25.45394169138134
1.0,3.0,1000,0.056271054345954606,16.157416300411537
1.0,3.0,2000,0.09066800834438092,17.79480909529062
1.0,3.0,3000,0.044431680212148744,15.601063346059197
1.0,3.0,4000,0.033133892896085815,15.5396987121592
1.0,3.0,5000,0.05647788558258138,16.735013910591352
1.0,3.0,6000,0.08317099217624412,16.267553972639607
1.0,3.0,7000,0.07794682612180802,17.43999391344349
1.0,3.0,8000,0.0676219900410709,18.971715189889057
1.0,3.0,9000,0.06790694658321456,17.190042764200978
1.0,3.0,10000,0.05170054880518478,21.55853006907763
1.0,3.0,11000,0.07062789996988403,17.60766610337973
1.0,3.0,12000,0.06329996086050108,18.884736036614214
1.0,3.0,13000,0.07310309252515673,13.475042702175784
1.0,3.0,14000,0.0910228208355044,19.713404719679502
1.0,3.0,15000,0.048203604767997885,18.550653704830747
1.0,3.0,16000,0.0705676561891652,17.519737219965723
1.0,3.0,17000,0.07326207625349809,17.076267763641304
1.0,3.0,18000,0.06428061477759117,19.769369977532776
1.0,3.0,19000,0.043210410891868896,13.989188922547656
1.0,3.0,20000,0.0701656309645932,17.941253721013577
1.0,3.0,21000,0.06651401459692602,21.027531262586137
1.0,3.0,22000,0.07595934407168746,15.089262964055512
1.0,3.0,23000,0.08945718927135342,15.710458009080241
1.0,3.0,24000,0.05234840836733998,17.861996906237213
1.0,3.0,25000,0.06945530949788277,18.03585050435718
1.0,3.0,26000,0.0525670006867168,16.512947455983266
1.0,3.0,27000,0.09226993993728816,18.659201665700518
1.0,3.0,28000,0.07482742925413538,15.006905436094641
1.0,3.0,29000,0.06414040513035611,14.91752248994771
1.0,3.0,30000,0.0528766987170175,17.312980880983815
1.0,3.0,31000,0.04518599077235749,18.29861835036672
1.0,3.0,32000,0.09107464321907587,17.08829465129352
1.0,3.0,33000,0.06664909484337728,16.401253239908876
1.0,3.0,34000,0.06807411614592575,18.139523234538185
1.0,3.0,35000,0.07539573838618302,12.604053788701995
1.0,3.0,36000,0.07583171902835406,13.394212391123068
1.0,3.0,37000,0.06702823231757585,15.881514480897135
1.0,3.0,38000,0.08333202681370037,18.518141395536357
1.0,3.0,39000,0.0573422048177175,19.978836858764517
1.0,3.0,40000,0.059396645629355344,17.20873722662848
1.0,3.0,41000,0.06391945947784397,16.898173841325725
1.0,3.0,42000,0.06026687080339247,19.38697743283594
1.0,3.0,43000,0.06804299855761127,16.680666663173543
1.0,3.0,44000,0.09208456566086252,15.227821943446694
1.0,3.0,45000,0.06560721519323752,16.691401017136393
1.0,3.0,46000,0.08806648222603813,17.606054550972896
1.0,3.0,47000,0.08501893165832153,18.85427780907778
1.0,3.0,48000,0.06370317681450043,18.454585070995336
1.0,3.0,49000,0.04841706556567251,17.550923145800414
1.0,4.0,1000,0.15110268945030525,16.125068384968664
1.0,4.0,2000,0.10468964251777498,7.849849182166898
1.0,4.0,3000,0.19445940109051005,9.52962821600475
1.0,4.0,4000,0.17511444798944661,11.149936341081236
1.0,4.0,5000,0.1209235484163721,13.542529637746371
1.0,4.0,6000,0.18905342647181284,13.566127436273314
1.0,4.0,7000,0.1620630409381546,12.706759033500049
1.0,4.0,8000,0.12134119457439828,9.81306895636745
1.0,4.0,9000,0.14868719881987674,9.353216587746699
1.0,4.0,10000,0.1348841901014414,15.15036826942381
1.0,4.0,11000,0.12261533188295982,12.017843268600101
1.0,4.0,12000,0.1757653943235533,14.018161676490516
1.0,4.0,13000,0.07441029306849788,12.40182034393015
1.0,4.0,14000,0.10537056096929588,11.136649500035002
1.0,4.0,15000,0.12787479489801132,13.483380399830844
1.0,4.0,16000,0.16266519211754196,10.56791974864772
1.0,4.0,17000,0.15818156388161986,8.565888891635787
1.0,4.0,18000,0.15477440832878864,12.93800197337484
1.0,4.0,19000,0.0847894373358083,14.648830178345673
1.0,4.0,20000,0.05672384911625161,15.962956168871312
1.0,4.0,21000,0.12170991714251675,13.717372792630778
1.0,4.0,22000,0.11155237316988136,11.685011310443937
1.0,4.0,23000,0.10945551689685137,13.330782919788323
1.0,4.0,24000,0.0986853705634377,13.684030197208239
1.0,4.0,25000,0.11134978013681604,12.196920763393708
1.0,4.0,26000,0.12475666147021872,13.301828006871329
1.0,4.0,27000,0.13633318247519946,13.817736943380174
1.0,4.0,28000,0.09672965602609562,13.658020468356945
1.0,4.0,29000,0.07388007113825813,12.685983919435913
1.0,4.0,30000,0.15882162186459559,15.223347401484977
1.0,4.0,31000,0.1552545607800058,9.27247421164263
1.0,4.0,32000,0.0780928955350543,11.946297153928208
1.0,4.0,33000,0.10660596460358113,15.02432060817962
1.0,4.0,34000,0.10331422794502455,8.054642712910317
1.0,4.0,35000,0.1624070847552672,8.31638909054542
1.0,4.0,36000,0.11333958251902956,13.145368594965761
1.0,4.0,37000,0.12565523329001765,15.172790377494453
1.0,4.0,38000,0.14144835293692942,12.951312331595624
1.0,4.0,39000,0.10844032962968586,11.663854311944542
1.0,4.0,40000,0.08045425805816665,9.866049503985785
1.0,4.0,41000,0.1390557331590815,16.7985683264583
1.0,4.0,42000,0.12510147021485124,12.513048577460127
1.0,4.0,43000,0.1096147203686836,13.205171183192313
1.0,4.0,44000,0.0928996909016395,13.04953374833094
1.0,4.0,45000,0.11295286678075868,14.00958151619309
1.0,4.0,46000,0.1338255084719379,13.023132944519437
1.0,4.0,47000,0.1460829064088545,13.140741397529608
1.0,4.0,48000,0.1182534387165974,11.138108795775562
1.0,4.0,49000,0.10602408429761714,14.425116503064213
1.0,0.1,1000,0.00829205622893155,63.24472151170746
1.0,0.1,2000,0.008482773819836776,136.39440702571986
1.0,0.1,3000,0.008230619805246201,181.89669996936053
1.0,0.1,4000,0.00836042123369694,186.95526901694177
1.0,0.1,5000,0.008268207548167537,178.74704820864537
1.0,0.1,6000,0.008092342111710784,183.41389874298233
1.0,0.1,7000,0.007763590270204053,183.42666203227773
1.0,0.1,8000,0.008057150297773515,189.4478373868568
1.0,0.1,9000,0.008111343648202056,181.43463383411122
1.0,0.1,10000,0.00766654183096779,187.05055020114384
1.0,0.1,11000,0.008307415957048573,172.85159709687093
